timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501903665431,1198,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,1198,0,990
1501903669106,1474,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,1474,0,1260
1501903673335,596,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,596,0,306
1501903676570,461,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,461,0,258
1501903680027,609,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,609,0,341
1501903686114,553,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,553,0,315
1501903690346,559,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10461,193,1,1,559,0,306
1501903696392,572,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,572,0,354
1501903701507,547,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,547,0,311
1501903705247,467,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,467,0,267
1501903710342,505,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,505,0,259
1501903718306,489,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10461,193,1,1,489,0,272
1501903725672,620,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,620,0,345
1501903730543,547,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,547,0,304
1501903733168,478,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,478,0,270
1501903737418,562,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,562,0,330
1501903740941,530,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,530,0,314
1501903746619,486,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,486,0,286
1501903749884,490,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,490,0,289
1501903752873,449,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,448,0,252
1501903755419,489,DaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,10454,193,1,1,489,0,266
