timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501830466163,628,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183004,305,1,1,220,0,0
1501830469455,598,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183006,305,1,1,200,0,0
1501830473019,607,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183006,305,1,1,194,0,0
1501830478241,608,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183010,305,1,1,205,0,0
1501830482113,736,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183006,305,1,1,207,0,0
1501830487028,618,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183008,305,1,1,194,0,0
1501830491004,759,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183004,305,1,1,253,0,0
1501830495547,1052,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183006,305,1,1,228,0,0
1501830500467,593,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183002,305,1,1,191,0,0
1501830504592,892,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183004,305,1,1,280,0,0
1501830509445,775,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183010,305,1,1,241,0,0
1501830513792,702,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183006,305,1,1,244,0,0
1501830517370,906,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183002,305,1,1,267,0,0
1501830521528,787,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183004,305,1,1,230,0,0
1501830528683,1482,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183010,305,1,1,400,0,0
1501830534694,696,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183004,305,1,1,237,0,0
1501830540481,624,DbaaS sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,183009,305,1,1,216,0,0
