timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501997738478,4814,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,329,1,1,1284,0,267
1501997756201,3960,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1311,0,274
1501997776808,6042,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,329,1,1,1420,0,321
1501997794495,3374,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1557,0,270
1501997807908,4944,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1715,0,309
1501997825310,3212,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1305,0,272
1501997841334,3668,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1354,0,278
1501997857562,3293,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1392,0,284
1501997871620,6497,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1269,0,267
1501997889024,4410,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1367,0,316
1501997903191,3262,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875669,329,1,1,1276,0,259
1501997922387,4582,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875688,329,1,1,1471,0,308
1501997940335,3504,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1364,0,308
1501997954864,5429,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1428,0,333
1501997976548,2796,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875652,329,1,1,1352,0,267
1501997996507,5203,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,329,1,1,1334,0,295
1501998018066,3772,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1299,0,299
1501998031915,3910,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1519,0,315
1501998046584,7454,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875672,329,1,1,1496,0,328
1501998063853,3092,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1366,0,257
1501998083008,7299,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1555,0,377
1501998101616,3700,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1305,0,258
1501998116621,5162,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1326,0,311
1501998133244,2663,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1302,0,265
1501998147581,2755,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1410,0,324
1501998161344,4195,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1367,0,290
1501998176295,5143,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1388,0,272
1501998193015,3634,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1398,0,348
1501998207230,2891,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875695,329,1,1,1507,0,305
1501998221521,3287,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1325,0,289
