timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501902879812,8314,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875834,299,1,1,1766,0,550
1501902893370,3998,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1400,0,263
1501902899401,5623,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875917,299,1,1,1654,0,285
1501902908369,7572,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875875,299,1,1,2141,0,808
1501902918404,6116,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875840,299,1,1,1800,0,673
1501902925982,5410,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875900,299,1,1,1278,0,0
1501902932859,5347,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875835,299,1,1,1107,0,0
1501902940206,3936,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875904,299,1,1,2037,0,621
1501902945616,2970,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875868,299,1,1,1209,0,0
1501902950568,2681,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,299,1,1,1273,0,0
1501902954591,2680,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1053,0,0
1501902958749,2702,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1124,0,0
1501902963072,3563,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875834,299,1,1,1161,0,0
1501902968277,4229,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1251,0,0
1501902974293,3029,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1128,0,0
1501902978754,2874,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875835,299,1,1,1263,0,0
1501902983561,5434,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875835,299,1,1,1146,0,0
1501902991396,3790,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,299,1,1,1625,0,316
1501902998041,3786,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1511,0,293
1501903003953,3818,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875833,299,1,1,1886,0,669
1501903009881,4047,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875840,299,1,1,1472,0,261
1501903015455,4146,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,299,1,1,1069,0,0
1501903021399,5956,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1167,0,0
1501903028846,2793,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875890,299,1,1,1364,0,0
1501903033053,2551,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1593,0,0
1501903036985,4311,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1098,0,0
1501903042869,2402,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1079,0,0
1501903046661,3870,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1454,0,0
1501903052048,3960,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1130,0,0
1501903057705,2756,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875876,299,1,1,1183,0,0
1501903061901,4709,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875896,299,1,1,1405,0,0
1501903069419,5999,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875879,299,1,1,1615,0,310
1501903078014,3751,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875879,299,1,1,2098,0,288
1501903083401,2459,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,299,1,1,1263,0,0
1501903087437,3979,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1284,0,0
1501903092973,3148,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875877,299,1,1,1198,0,0
1501903097604,2496,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1201,0,0
1501903101808,6251,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875875,299,1,1,1340,0,0
1501903109445,2429,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1344,0,0
1501903113797,2357,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1139,0,0
1501903117460,2352,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,299,1,1,1137,0,0
1501903121900,3313,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1761,0,274
1501903126600,2712,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,299,1,1,1050,0,0
1501903131734,2922,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1813,0,603
1501903136399,3580,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,299,1,1,1106,0,0
1501903142361,3334,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875877,299,1,1,1527,0,262
1501903147284,4359,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1150,0,0
1501903153149,5890,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875834,299,1,1,1174,0,0
1501903160531,4069,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875835,299,1,1,1201,0,0
1501903166454,5515,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875834,299,1,1,1144,0,0
1501903173927,2233,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875834,299,1,1,1135,0,0
1501903178374,3853,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1487,0,327
1501903184148,6512,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875837,299,1,1,1301,0,0
1501903191977,6621,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,299,1,1,1153,0,0
1501903201237,3008,DaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875875,299,1,1,1424,0,267
