timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501830465125,1038,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,914,0,602
1501830468907,548,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18972,304,1,1,420,0,268
1501830472452,566,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18970,304,1,1,438,0,264
1501830477659,582,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18966,304,1,1,463,0,271
1501830481577,536,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18974,304,1,1,425,0,261
1501830486468,559,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,437,0,276
1501830490282,721,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18974,304,1,1,575,0,361
1501830494964,583,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,454,0,283
1501830499896,570,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,445,0,283
1501830503643,948,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,770,0,524
1501830508770,675,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18974,304,1,1,526,0,315
1501830513165,627,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,478,0,304
1501830516731,638,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18966,304,1,1,457,0,275
1501830520969,558,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18970,304,1,1,433,0,262
1501830526861,1822,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18968,304,1,1,1065,0,309
1501830534057,636,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18966,304,1,1,487,0,306
1501830539701,780,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18974,304,1,1,649,0,267
1501830544380,547,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18970,304,1,1,426,0,272
1501830551705,574,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18966,304,1,1,446,0,268
1501830555826,552,DbaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18972,304,1,1,429,0,265
