timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501832785368,1920,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1867,0,0
1501832788113,1008,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1002,0,0
1501832789754,1406,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1388,0,0
1501832792284,1020,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,998,0,0
1501832794042,1013,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1001,0,0
1501832795682,864,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,854,0,0
1501832797228,699,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,691,0,0
1501832798534,655,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,640,0,0
1501832799833,572,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,564,0,0
1501832800981,1099,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1095,0,0
1501832802631,584,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,581,0,0
1501832803762,553,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,545,0,0
1501832804860,625,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,617,0,0
1501832806159,609,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,601,0,0
1501832807350,614,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,607,0,0
1501832808539,646,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,638,0,0
1501832809776,1060,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1043,0,0
1501832811432,604,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,600,0,0
1501832812724,920,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,913,0,0
1501832814259,2346,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,2337,0,0
1501832817380,839,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,831,0,0
1501832819101,1209,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1201,0,0
1501832821031,1000,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,993,0,0
1501832822568,1214,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1210,0,0
1501832824431,1217,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1209,0,0
1501832826697,916,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,899,0,0
1501832828848,1592,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1584,0,0
1501832831118,832,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,824,0,0
1501832832537,908,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,901,0,0
1501832834041,961,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,952,0,0
1501832835736,805,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,797,0,0
1501832837351,1030,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1021,0,0
1501832839257,763,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,757,0,0
1501832840574,597,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,589,0,0
1501832841743,626,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,612,0,0
1501832842982,590,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,582,0,0
1501832844165,648,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,640,0,0
1501832845359,559,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,551,0,0
1501832846498,893,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,885,0,0
1501832848002,1290,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1282,0,0
1501832849888,841,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,833,0,0
1501832851542,921,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,911,0,0
1501832853020,829,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,821,0,0
1501832854559,898,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,879,0,0
1501832856196,930,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,922,0,0
1501832857674,579,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,576,0,0
1501832858835,988,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,980,0,0
1501832860363,653,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,649,0,0
1501832861616,683,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,665,0,0
1501832862854,630,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,622,0,0
1501832864044,555,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,547,0,0
1501832865161,880,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,873,0,0
1501832866594,696,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,689,0,0
1501832867827,567,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,560,0,0
1501832869051,690,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,682,0,0
1501832870410,597,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,589,0,0
1501832871602,691,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,684,0,0
1501832872830,659,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,644,0,0
1501832874100,729,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,721,0,0
1501832875604,685,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,677,0,0
1501832876917,848,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,841,0,0
1501832878387,988,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,981,0,0
1501832879971,799,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,785,0,0
1501832881298,664,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,656,0,0
1501832882560,762,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,754,0,0
1501832883976,874,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,866,0,0
1501832885581,814,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,807,0,0
1501832886985,1217,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,1199,0,0
1501832889046,756,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,748,0,0
1501832890468,761,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,753,0,0
1501832891835,779,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,771,0,0
1501832893459,726,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,719,0,0
1501832895023,753,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,746,0,0
1501832896370,837,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,829,0,0
1501832897734,643,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,635,0,0
1501832898906,604,DbaaS direto sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,184860,0,1,1,596,0,1
