timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501903861673,1105,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,372,0,0
1501903870998,1804,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,885,0,0
1501903876366,975,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,230,0,0
1501903881429,1234,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,226,0,0
1501903887167,815,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,320,0,0
1501903891172,859,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,241,0,0
1501903896427,1108,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,254,0,0
1501903901870,872,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,252,0,0
1501903906615,1252,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,328,0,0
1501903911851,1017,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,359,0,0
1501903917036,1654,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,325,0,0
1501903925398,1256,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,294,0,0
1501903934316,2045,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,447,0,0
1501903945011,1526,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,423,0,0
1501903953952,1819,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,640,0,0
1501903963276,1126,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,355,0,0
1501903969177,1956,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,273,0,0
1501903977791,1870,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,247,0,0
1501903984038,928,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,304,0,0
1501903988872,841,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,273,0,0
1501903993966,816,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,220,0,0
1501903998145,859,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,231,0,0
1501904004156,1002,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,346,0,0
1501904009741,1490,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,315,0,0
1501904016956,1215,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,412,0,0
1501904021580,849,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,246,0,0
1501904026258,815,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,248,0,0
1501904030576,977,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,269,0,0
1501904036360,741,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,228,0,0
1501904040366,1401,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,245,0,0
1501904044843,836,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,218,0,0
