timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501902875840,1747,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,1532,0,1086
1501902888126,2083,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,1584,0,960
1501902897367,678,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,533,0,287
1501902905025,1605,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,1057,0,659
1501902915940,1142,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,893,0,498
1501902924521,645,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,521,0,269
1501902931391,730,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,586,0,281
1501902938207,830,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,679,0,344
1501902944142,684,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,564,0,320
1501902948588,1124,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,1123,0,315
1501902953249,645,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,538,0,266
1501902957272,737,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,588,0,315
1501902961451,722,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,585,0,312
1501902966636,838,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,687,0,409
1501902972506,719,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,592,0,281
1501902977324,673,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,546,0,277
1501902981629,731,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,524,0,258
1501902988995,686,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,555,0,301
1501902995188,1062,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,1062,0,262
1501903001827,752,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,576,0,290
1501903007772,774,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,622,0,314
1501903013935,603,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,469,0,255
1501903019601,866,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,668,0,336
1501903027362,735,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,614,0,362
1501903031639,711,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,510,0,263
1501903035604,677,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,543,0,314
1501903041296,784,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,630,0,317
1501903045271,654,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,519,0,309
1501903050532,722,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,577,0,308
1501903056008,781,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18814,298,1,1,616,0,320
1501903060462,648,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,518,0,268
1501903066612,1007,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,881,0,579
1501903075417,633,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,505,0,270
1501903081766,660,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,539,0,257
1501903085860,758,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,613,0,311
1501903091417,705,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,556,0,309
1501903096122,736,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,580,0,287
1501903100101,861,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,713,0,375
1501903108060,679,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,552,0,266
1501903111875,697,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,571,0,273
1501903116154,635,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,511,0,272
1501903119813,647,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,528,0,257
1501903125213,626,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,497,0,265
1501903129311,651,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,527,0,268
1501903134656,1003,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,860,0,607
1501903139979,640,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,518,0,271
1501903145695,757,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,601,0,358
1501903151644,702,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,551,0,309
1501903159038,725,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,567,0,306
1501903164600,767,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,583,0,317
1501903171971,770,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,623,0,365
1501903176161,810,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,604,0,329
1501903182228,783,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,616,0,310
1501903190662,600,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,479,0,266
1501903198598,1230,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,1041,0,783
1501903204245,1069,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,936,0,261
1501903209445,656,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,538,0,268
1501903214932,655,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,539,0,303
1501903219816,636,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,493,0,264
1501903224046,653,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,520,0,296
1501903228551,759,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,591,0,306
1501903234015,1116,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,985,0,775
1501903239529,1033,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,792,0,486
1501903244479,809,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,670,0,317
1501903249700,795,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,590,0,321
1501903257581,726,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,577,0,314
1501903262506,640,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,507,0,268
1501903268383,651,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,523,0,273
1501903274277,724,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,571,0,320
1501903280198,740,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,588,0,322
1501903284980,722,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,592,0,268
1501903290708,731,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,579,0,317
1501903297808,1000,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,998,0,402
1501903304670,974,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,832,0,319
1501903314758,1682,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,1681,0,782
1501903323328,631,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,510,0,273
1501903328908,1163,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,1039,0,299
1501903336347,687,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,530,0,299
1501903342074,634,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,494,0,267
1501903352398,767,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,556,0,286
1501903357264,631,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,518,0,276
1501903363357,1553,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,1358,0,611
1501903373312,714,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,582,0,313
1501903377575,622,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,494,0,266
1501903383713,620,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18804,298,1,1,496,0,267
1501903389562,690,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,519,0,266
1501903393889,707,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18814,298,1,1,562,0,320
1501903399150,742,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,551,0,317
1501903404378,2309,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,2181,0,623
1501903412841,799,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,649,0,355
1501903418470,799,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18808,298,1,1,647,0,364
1501903423711,632,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,505,0,286
1501903430808,1118,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,961,0,714
1501903440173,643,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,496,0,263
1501903444197,636,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,510,0,288
1501903449033,707,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18810,298,1,1,552,0,303
1501903456069,806,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,563,0,278
1501903461752,622,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18806,298,1,1,493,0,278
1501903468285,866,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,546,0,304
1501903477094,795,DaaS sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,18802,298,1,1,619,0,324
