timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501832780989,3681,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,3662,0,3376
1501832787289,330,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,329,0,0
1501832789122,342,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,342,0,0
1501832791160,472,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,471,0,0
1501832793309,392,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,392,0,0
1501832795056,312,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,312,0,0
1501832796546,347,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,346,0,0
1501832797927,264,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,264,0,0
1501832799190,302,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,302,0,1
1501832800405,281,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,281,0,0
1501832802080,253,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,253,0,0
1501832803215,262,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,261,0,0
1501832804314,252,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,252,0,0
1501832805486,390,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,390,0,0
1501832806768,268,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,268,0,0
1501832807964,252,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,252,0,0
1501832809185,263,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,262,0,0
1501832810836,311,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,311,0,0
1501832812036,322,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,322,0,0
1501832813644,319,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,318,0,0
1501832816606,437,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,437,0,0
1501832818219,276,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,276,0,0
1501832820310,347,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,347,0,0
1501832822031,256,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,256,0,0
1501832823783,257,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,256,0,0
1501832825648,493,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,493,0,0
1501832827614,501,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,501,0,0
1501832830440,386,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,386,0,0
1501832831951,308,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,307,0,0
1501832833445,277,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,277,0,0
1501832835002,390,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,389,0,0
1501832836541,360,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,360,0,1
1501832838381,331,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,330,0,0
1501832840020,252,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,251,0,0
1501832841171,250,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,250,0,0
1501832842370,272,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,271,0,0
1501832843572,278,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,278,0,0
1501832844813,259,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,258,0,0
1501832845918,252,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,251,0,0
1501832847391,263,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,263,0,0
1501832849292,311,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,311,0,0
1501832850729,380,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,380,0,0
1501832852463,279,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,279,0,0
1501832853849,309,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,308,0,0
1501832855457,303,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,303,0,0
1501832857127,267,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,267,0,0
1501832858253,275,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,275,0,0
1501832859823,252,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,252,0,0
1501832861016,294,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,293,0,0
1501832862299,259,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,258,0,0
1501832863484,262,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,261,0,0
1501832864599,249,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,249,0,0
1501832866042,250,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,250,0,0
1501832867291,249,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,248,0,0
1501832868395,250,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,250,0,0
1501832869741,374,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,374,0,0
1501832871008,259,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,259,0,0
1501832872293,254,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,254,0,0
1501832873489,297,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,297,0,0
1501832874829,353,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,352,0,0
1501832876289,326,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,326,0,0
1501832877765,286,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,286,0,0
1501832879376,263,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,263,0,0
1501832880770,248,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,247,0,0
1501832881962,309,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,309,0,0
1501832883322,364,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,364,0,1
1501832884850,397,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,397,0,0
1501832886396,266,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,266,0,0
1501832888202,518,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,518,0,0
1501832889803,306,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,305,0,0
1501832891229,294,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,294,0,0
1501832892614,294,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,294,0,0
1501832894186,423,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,423,0,0
1501832895777,270,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,270,0,0
1501832897207,247,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,247,0,0
1501832898378,247,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,247,0,0
1501832899510,248,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,248,0,0
1501832900704,274,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,274,0,0
1501832902175,307,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,307,0,0
1501832903793,341,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,341,0,0
1501832905299,259,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,259,0,0
1501832906524,277,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,277,0,0
1501832907738,313,DbaaS direto sem Join 100,200,OK,Grupo de Usuários 1-1,text,true,,3852,0,1,1,313,0,0
