timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501997751785,4415,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1602,0,311
1501997770812,5993,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1418,0,270
1501997791535,2960,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1467,0,318
1501997804823,3085,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1402,0,319
1501997820698,4613,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1442,0,269
1501997836679,4650,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875652,323,1,1,1364,0,308
1501997854506,3056,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875665,323,1,1,1801,0,667
1501997868295,3324,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,323,1,1,1373,0,326
1501997886249,2775,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,323,1,1,1289,0,263
1501997899289,3903,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1318,0,262
1501997919314,3073,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875690,323,1,1,1389,0,265
1501997933872,6463,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1396,0,315
1501997951079,3785,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,323,1,1,1387,0,314
1501997969350,7199,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1446,0,272
1501997991281,5226,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1747,0,668
1501998011499,6566,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1494,0,282
1501998028770,3145,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1328,0,284
1501998044100,2483,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875652,323,1,1,1329,0,280
1501998060604,3249,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1385,0,280
1501998075102,7906,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875651,323,1,1,1613,0,302
1501998097239,4376,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875653,323,1,1,1655,0,336
1501998112865,3757,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875667,323,1,1,1426,0,278
1501998129322,3922,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1307,0,263
1501998143706,3874,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1355,0,280
1501998157530,3814,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1541,0,358
1501998173436,2859,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,323,1,1,1414,0,265
1501998187997,5018,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1381,0,302
1501998202977,4253,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1374,0,306
1501998217336,4181,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,323,1,1,1944,0,671
1501998233345,2544,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1369,0,269
1501998249214,3331,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1333,0,287
1501998264153,5740,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,323,1,1,1910,0,263
1501998285839,3564,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1510,0,286
1501998301803,2843,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,323,1,1,1417,0,323
1501998317930,2604,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875651,323,1,1,1304,0,268
1501998338919,2680,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1413,0,303
1501998353937,3069,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,323,1,1,1328,0,275
1501998372596,5748,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,323,1,1,1436,0,324
1501998392171,5060,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1708,0,331
1501998414150,3907,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1925,0,585
1501998433336,3327,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1407,0,312
1501998447909,3764,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1418,0,321
1501998470531,2813,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,323,1,1,1441,0,311
1501998483909,3753,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875652,323,1,1,1388,0,319
1501998499448,6736,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,323,1,1,1478,0,322
1501998521781,6581,SQL DaaS,200,OK,Grupo de Usuários 1-1,text,true,,875652,323,1,1,1321,0,257
